anio,mes,fecha_referencia,hora_retiro,genero,rango_edad,viajes
2016,Noviembre,2016-11-30,06:00:00 hrs,Hombre,71 - 80 años,10
2016,Noviembre,2016-11-30,06:00:00 hrs,Mujer,10 - 20 años,214
2016,Noviembre,2016-11-30,06:00:00 hrs,Mujer,21 - 30 años,1675
2016,Noviembre,2016-11-30,06:00:00 hrs,Mujer,31 - 40 años,1000
2016,Noviembre,2016-11-30,06:00:00 hrs,Mujer,41 - 50 años,522
2016,Noviembre,2016-11-30,06:00:00 hrs,Mujer,51 - 60 años,233
2016,Noviembre,2016-11-30,06:00:00 hrs,Mujer,61 - 70 años,66
2016,Noviembre,2016-11-30,06:00:00 hrs,Mujer,71 - 80 años,1
2016,Noviembre,2016-11-30,07:00:00 hrs,Hombre,10 - 20 años,585
2016,Noviembre,2016-11-30,07:00:00 hrs,Hombre,21 - 30 años,10569
2016,Noviembre,2016-11-30,07:00:00 hrs,Hombre,31 - 40 años,10091
2016,Noviembre,2016-11-30,07:00:00 hrs,Hombre,41 - 50 años,4914
2016,Noviembre,2016-11-30,07:00:00 hrs,Hombre,51 - 60 años,2237
2016,Noviembre,2016-11-30,07:00:00 hrs,Hombre,61 - 70 años,469
2016,Noviembre,2016-11-30,07:00:00 hrs,Hombre,71 - 80 años,40
2016,Noviembre,2016-11-30,07:00:00 hrs,Hombre,81 - 90 años,1
2016,Noviembre,2016-11-30,07:00:00 hrs,Mujer,10 - 20 años,163
2016,Noviembre,2016-11-30,07:00:00 hrs,Mujer,21 - 30 años,4481
2016,Noviembre,2016-11-30,07:00:00 hrs,Mujer,31 - 40 años,3012
2016,Noviembre,2016-11-30,07:00:00 hrs,Mujer,41 - 50 años,1338
2016,Noviembre,2016-11-30,07:00:00 hrs,Mujer,51 - 60 años,662
2016,Noviembre,2016-11-30,07:00:00 hrs,Mujer,61 - 70 años,109
2016,Noviembre,2016-11-30,07:00:00 hrs,Mujer,71 - 80 años,3
2016,Noviembre,2016-11-30,08:00:00 hrs,Hombre,10 - 20 años,506
2016,Noviembre,2016-11-30,08:00:00 hrs,Hombre,21 - 30 años,21485
2016,Noviembre,2016-11-30,08:00:00 hrs,Hombre,31 - 40 años,18097
2016,Noviembre,2016-11-30,08:00:00 hrs,Hombre,41 - 50 años,8474
2016,Noviembre,2016-11-30,08:00:00 hrs,Hombre,51 - 60 años,3741
2016,Noviembre,2016-11-30,08:00:00 hrs,Hombre,61 - 70 años,794
2016,Noviembre,2016-11-30,08:00:00 hrs,Hombre,71 - 80 años,64
2016,Noviembre,2016-11-30,08:00:00 hrs,Hombre,81 - 90 años,9
2016,Noviembre,2016-11-30,08:00:00 hrs,Mujer,10 - 20 años,248
2016,Noviembre,2016-11-30,08:00:00 hrs,Mujer,21 - 30 años,9297
2016,Noviembre,2016-11-30,08:00:00 hrs,Mujer,31 - 40 años,5435
2016,Noviembre,2016-11-30,08:00:00 hrs,Mujer,41 - 50 años,1818
2016,Noviembre,2016-11-30,08:00:00 hrs,Mujer,51 - 60 años,806
2016,Noviembre,2016-11-30,08:00:00 hrs,Mujer,61 - 70 años,122
2016,Noviembre,2016-11-30,08:00:00 hrs,Mujer,71 - 80 años,8
2016,Noviembre,2016-11-30,08:00:00 hrs,Mujer,81 - 90 años,1
2016,Noviembre,2016-11-30,09:00:00 hrs,Hombre,10 - 20 años,529
2016,Noviembre,2016-11-30,09:00:00 hrs,Hombre,21 - 30 años,16892
2016,Noviembre,2016-11-30,09:00:00 hrs,Hombre,31 - 40 años,14048
2016,Noviembre,2016-11-30,09:00:00 hrs,Hombre,41 - 50 años,6459
2016,Noviembre,2016-11-30,09:00:00 hrs,Hombre,51 - 60 años,2945
2016,Noviembre,2016-11-30,09:00:00 hrs,Hombre,61 - 70 años,787
2016,Noviembre,2016-11-30,09:00:00 hrs,Hombre,71 - 80 años,82
2016,Noviembre,2016-11-30,09:00:00 hrs,Mujer,10 - 20 años,175
2016,Noviembre,2016-11-30,09:00:00 hrs,Mujer,21 - 30 años,7046
2016,Noviembre,2016-11-30,09:00:00 hrs,Mujer,31 - 40 años,3956
2016,Noviembre,2016-11-30,09:00:00 hrs,Mujer,41 - 50 años,1478
2016,Noviembre,2016-11-30,09:00:00 hrs,Mujer,51 - 60 años,697
2016,Noviembre,2016-11-30,09:00:00 hrs,Mujer,61 - 70 años,131
2016,Noviembre,2016-11-30,09:00:00 hrs,Mujer,71 - 80 años,22
2016,Noviembre,2016-11-30,10:00:00 hrs,Hombre,10 - 20 años,671
2016,Noviembre,2016-11-30,10:00:00 hrs,Hombre,21 - 30 años,9865
2016,Noviembre,2016-11-30,10:00:00 hrs,Hombre,31 - 40 años,8930
2016,Noviembre,2016-11-30,10:00:00 hrs,Hombre,41 - 50 años,4719
2016,Noviembre,2016-11-30,10:00:00 hrs,Hombre,51 - 60 años,2516
2016,Noviembre,2016-11-30,10:00:00 hrs,Hombre,61 - 70 años,809
2016,Noviembre,2016-11-30,10:00:00 hrs,Hombre,71 - 80 años,102
2016,Noviembre,2016-11-30,10:00:00 hrs,Hombre,81 - 90 años,1
2016,Noviembre,2016-11-30,10:00:00 hrs,Mujer,10 - 20 años,188
2016,Noviembre,2016-11-30,10:00:00 hrs,Mujer,21 - 30 años,4065
2016,Noviembre,2016-11-30,10:00:00 hrs,Mujer,31 - 40 años,2871
2016,Noviembre,2016-11-30,10:00:00 hrs,Mujer,41 - 50 años,1173
2016,Noviembre,2016-11-30,10:00:00 hrs,Mujer,51 - 60 años,653
2016,Noviembre,2016-11-30,10:00:00 hrs,Mujer,61 - 70 años,125
2016,Noviembre,2016-11-30,10:00:00 hrs,Mujer,71 - 80 años,21
2016,Noviembre,2016-11-30,11:00:00 hrs,Hombre,10 - 20 años,662
2016,Noviembre,2016-11-30,11:00:00 hrs,Hombre,21 - 30 años,8412
2016,Noviembre,2016-11-30,11:00:00 hrs,Hombre,31 - 40 años,8086
2016,Noviembre,2016-11-30,11:00:00 hrs,Hombre,41 - 50 años,4507
2016,Noviembre,2016-11-30,11:00:00 hrs,Hombre,51 - 60 años,2675
2016,Noviembre,2016-11-30,11:00:00 hrs,Hombre,61 - 70 años,856
2016,Noviembre,2016-11-30,11:00:00 hrs,Hombre,71 - 80 años,133
2016,Noviembre,2016-11-30,11:00:00 hrs,Hombre,NA,1
2016,Noviembre,2016-11-30,11:00:00 hrs,Mujer,10 - 20 años,220
2016,Noviembre,2016-11-30,11:00:00 hrs,Mujer,21 - 30 años,3499
2016,Noviembre,2016-11-30,11:00:00 hrs,Mujer,31 - 40 años,2537
2016,Noviembre,2016-11-30,11:00:00 hrs,Mujer,41 - 50 años,1161
2016,Noviembre,2016-11-30,11:00:00 hrs,Mujer,51 - 60 años,650
2016,Noviembre,2016-11-30,11:00:00 hrs,Mujer,61 - 70 años,136
2016,Noviembre,2016-11-30,11:00:00 hrs,Mujer,71 - 80 años,30
2016,Noviembre,2016-11-30,12:00:00 hrs,Hombre,10 - 20 años,757
2016,Noviembre,2016-11-30,12:00:00 hrs,Hombre,21 - 30 años,8836
2016,Noviembre,2016-11-30,12:00:00 hrs,Hombre,31 - 40 años,8230
2016,Noviembre,2016-11-30,12:00:00 hrs,Hombre,41 - 50 años,4794
2016,Noviembre,2016-11-30,12:00:00 hrs,Hombre,51 - 60 años,2846
2016,Noviembre,2016-11-30,12:00:00 hrs,Hombre,61 - 70 años,941
2016,Noviembre,2016-11-30,12:00:00 hrs,Hombre,71 - 80 años,118
2016,Noviembre,2016-11-30,12:00:00 hrs,Hombre,81 - 90 años,2
2016,Noviembre,2016-11-30,12:00:00 hrs,Mujer,10 - 20 años,300
2016,Noviembre,2016-11-30,12:00:00 hrs,Mujer,21 - 30 años,3746
2016,Noviembre,2016-11-30,12:00:00 hrs,Mujer,31 - 40 años,2668
2016,Noviembre,2016-11-30,12:00:00 hrs,Mujer,41 - 50 años,1264
2016,Noviembre,2016-11-30,12:00:00 hrs,Mujer,51 - 60 años,719
2016,Noviembre,2016-11-30,12:00:00 hrs,Mujer,61 - 70 años,177
2016,Noviembre,2016-11-30,12:00:00 hrs,Mujer,71 - 80 años,18
2016,Noviembre,2016-11-30,13:00:00 hrs,Hombre,10 - 20 años,1003
2016,Noviembre,2016-11-30,13:00:00 hrs,Hombre,21 - 30 años,11780
2016,Noviembre,2016-11-30,13:00:00 hrs,Hombre,31 - 40 años,10443
2016,Noviembre,2016-11-30,13:00:00 hrs,Hombre,41 - 50 años,5718
2016,Noviembre,2016-11-30,13:00:00 hrs,Hombre,51 - 60 años,3418
2016,Noviembre,2016-11-30,13:00:00 hrs,Hombre,61 - 70 años,978
2016,Noviembre,2016-11-30,13:00:00 hrs,Hombre,71 - 80 años,113
2016,Noviembre,2016-11-30,13:00:00 hrs,Hombre,81 - 90 años,2
2016,Noviembre,2016-11-30,13:00:00 hrs,Mujer,10 - 20 años,402
2016,Noviembre,2016-11-30,13:00:00 hrs,Mujer,21 - 30 años,4653
2016,Noviembre,2016-11-30,13:00:00 hrs,Mujer,31 - 40 años,3187
2016,Noviembre,2016-11-30,13:00:00 hrs,Mujer,41 - 50 años,1513
2016,Noviembre,2016-11-30,13:00:00 hrs,Mujer,51 - 60 años,888
2016,Noviembre,2016-11-30,13:00:00 hrs,Mujer,61 - 70 años,182
2016,Noviembre,2016-11-30,13:00:00 hrs,Mujer,71 - 80 años,13
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,10 - 20 años,1208
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,21 - 30 años,15241
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,31 - 40 años,13152
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,41 - 50 años,6961
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,51 - 60 años,3718
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,61 - 70 años,918
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,71 - 80 años,83
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,81 - 90 años,3
2016,Noviembre,2016-11-30,14:00:00 hrs,Hombre,NA,1
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,10 - 20 años,426
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,21 - 30 años,6359
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,31 - 40 años,4088
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,41 - 50 años,1705
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,51 - 60 años,964
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,61 - 70 años,155
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,71 - 80 años,16
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,81 - 90 años,2
2016,Noviembre,2016-11-30,14:00:00 hrs,Mujer,NA,1
2016,Noviembre,2016-11-30,15:00:00 hrs,Hombre,10 - 20 años,1054
2016,Noviembre,2016-11-30,15:00:00 hrs,Hombre,21 - 30 años,14226
2016,Noviembre,2016-11-30,15:00:00 hrs,Hombre,31 - 40 años,12790
2016,Noviembre,2016-11-30,15:00:00 hrs,Hombre,41 - 50 años,6607
2016,Noviembre,2016-11-30,15:00:00 hrs,Hombre,51 - 60 años,3636
2016,Noviembre,2016-11-30,15:00:00 hrs,Hombre,61 - 70 años,896
2016,Noviembre,2016-11-30,15:00:00 hrs,Hombre,71 - 80 años,82
2016,Noviembre,2016-11-30,15:00:00 hrs,Hombre,81 - 90 años,5
2016,Noviembre,2016-11-30,15:00:00 hrs,Mujer,10 - 20 años,408
2016,Noviembre,2016-11-30,15:00:00 hrs,Mujer,21 - 30 años,6113
2016,Noviembre,2016-11-30,15:00:00 hrs,Mujer,31 - 40 años,3851
2016,Noviembre,2016-11-30,15:00:00 hrs,Mujer,41 - 50 años,1705
2016,Noviembre,2016-11-30,15:00:00 hrs,Mujer,51 - 60 años,922
2016,Noviembre,2016-11-30,15:00:00 hrs,Mujer,61 - 70 años,152
2016,Noviembre,2016-11-30,15:00:00 hrs,Mujer,71 - 80 años,12
2016,Noviembre,2016-11-30,15:00:00 hrs,Mujer,NA,2
2016,Noviembre,2016-11-30,16:00:00 hrs,Hombre,10 - 20 años,898
2016,Noviembre,2016-11-30,16:00:00 hrs,Hombre,21 - 30 años,11756
2016,Noviembre,2016-11-30,16:00:00 hrs,Hombre,31 - 40 años,10663
2016,Noviembre,2016-11-30,16:00:00 hrs,Hombre,41 - 50 años,5558
2016,Noviembre,2016-11-30,16:00:00 hrs,Hombre,51 - 60 años,2966
2016,Noviembre,2016-11-30,16:00:00 hrs,Hombre,61 - 70 años,763
2016,Noviembre,2016-11-30,16:00:00 hrs,Hombre,71 - 80 años,84
2016,Noviembre,2016-11-30,16:00:00 hrs,Hombre,81 - 90 años,3
2016,Noviembre,2016-11-30,16:00:00 hrs,Mujer,10 - 20 años,287
2016,Noviembre,2016-11-30,16:00:00 hrs,Mujer,21 - 30 años,4997
2016,Noviembre,2016-11-30,16:00:00 hrs,Mujer,31 - 40 años,3259
2016,Noviembre,2016-11-30,16:00:00 hrs,Mujer,41 - 50 años,1425
2016,Noviembre,2016-11-30,16:00:00 hrs,Mujer,51 - 60 años,717
2016,Noviembre,2016-11-30,16:00:00 hrs,Mujer,61 - 70 años,138
2016,Noviembre,2016-11-30,16:00:00 hrs,Mujer,71 - 80 años,16
2016,Noviembre,2016-11-30,16:00:00 hrs,Mujer,81 - 90 años,6
2016,Noviembre,2016-11-30,17:00:00 hrs,Hombre,10 - 20 años,884
2016,Noviembre,2016-11-30,17:00:00 hrs,Hombre,21 - 30 años,14438
2016,Noviembre,2016-11-30,17:00:00 hrs,Hombre,31 - 40 años,12228
2016,Noviembre,2016-11-30,17:00:00 hrs,Hombre,41 - 50 años,5641
2016,Noviembre,2016-11-30,17:00:00 hrs,Hombre,51 - 60 años,2820
2016,Noviembre,2016-11-30,17:00:00 hrs,Hombre,61 - 70 años,756
2016,Noviembre,2016-11-30,17:00:00 hrs,Hombre,71 - 80 años,71
2016,Noviembre,2016-11-30,17:00:00 hrs,Hombre,81 - 90 años,5
2016,Noviembre,2016-11-30,17:00:00 hrs,Mujer,10 - 20 años,286
2016,Noviembre,2016-11-30,17:00:00 hrs,Mujer,21 - 30 años,6575
2016,Noviembre,2016-11-30,17:00:00 hrs,Mujer,31 - 40 años,3787
2016,Noviembre,2016-11-30,17:00:00 hrs,Mujer,41 - 50 años,1404
2016,Noviembre,2016-11-30,17:00:00 hrs,Mujer,51 - 60 años,738
2016,Noviembre,2016-11-30,17:00:00 hrs,Mujer,61 - 70 años,134
2016,Noviembre,2016-11-30,17:00:00 hrs,Mujer,71 - 80 años,18
2016,Noviembre,2016-11-30,17:00:00 hrs,Mujer,81 - 90 años,1
2016,Noviembre,2016-11-30,18:00:00 hrs,Hombre,10 - 20 años,829
2016,Noviembre,2016-11-30,18:00:00 hrs,Hombre,21 - 30 años,22278
2016,Noviembre,2016-11-30,18:00:00 hrs,Hombre,31 - 40 años,18254
2016,Noviembre,2016-11-30,18:00:00 hrs,Hombre,41 - 50 años,7273
2016,Noviembre,2016-11-30,18:00:00 hrs,Hombre,51 - 60 años,3127
2016,Noviembre,2016-11-30,18:00:00 hrs,Hombre,61 - 70 años,683
2016,Noviembre,2016-11-30,18:00:00 hrs,Hombre,71 - 80 años,43
2016,Noviembre,2016-11-30,18:00:00 hrs,Hombre,81 - 90 años,5
2016,Noviembre,2016-11-30,18:00:00 hrs,Mujer,10 - 20 años,273
2016,Noviembre,2016-11-30,18:00:00 hrs,Mujer,21 - 30 años,9792
2016,Noviembre,2016-11-30,18:00:00 hrs,Mujer,31 - 40 años,5294
2016,Noviembre,2016-11-30,18:00:00 hrs,Mujer,41 - 50 años,1630
2016,Noviembre,2016-11-30,18:00:00 hrs,Mujer,51 - 60 años,788
2016,Noviembre,2016-11-30,18:00:00 hrs,Mujer,61 - 70 años,106
2016,Noviembre,2016-11-30,18:00:00 hrs,Mujer,71 - 80 años,1
2016,Noviembre,2016-11-30,19:00:00 hrs,Hombre,10 - 20 años,761
2016,Noviembre,2016-11-30,19:00:00 hrs,Hombre,21 - 30 años,18840
2016,Noviembre,2016-11-30,19:00:00 hrs,Hombre,31 - 40 años,14837
2016,Noviembre,2016-11-30,19:00:00 hrs,Hombre,41 - 50 años,5763
2016,Noviembre,2016-11-30,19:00:00 hrs,Hombre,51 - 60 años,2376
2016,Noviembre,2016-11-30,19:00:00 hrs,Hombre,61 - 70 años,508
2016,Noviembre,2016-11-30,19:00:00 hrs,Hombre,71 - 80 años,21
2016,Noviembre,2016-11-30,19:00:00 hrs,Hombre,81 - 90 años,1
2016,Noviembre,2016-11-30,19:00:00 hrs,Mujer,10 - 20 años,231
2016,Noviembre,2016-11-30,19:00:00 hrs,Mujer,21 - 30 años,7462
2016,Noviembre,2016-11-30,19:00:00 hrs,Mujer,31 - 40 años,4052
2016,Noviembre,2016-11-30,19:00:00 hrs,Mujer,41 - 50 años,1074
2016,Noviembre,2016-11-30,19:00:00 hrs,Mujer,51 - 60 años,537
2016,Noviembre,2016-11-30,19:00:00 hrs,Mujer,61 - 70 años,96
2016,Noviembre,2016-11-30,19:00:00 hrs,Mujer,71 - 80 años,4
2016,Noviembre,2016-11-30,20:00:00 hrs,Hombre,10 - 20 años,628
2016,Noviembre,2016-11-30,20:00:00 hrs,Hombre,21 - 30 años,11825
2016,Noviembre,2016-11-30,20:00:00 hrs,Hombre,31 - 40 años,9308
2016,Noviembre,2016-11-30,20:00:00 hrs,Hombre,41 - 50 años,3518
2016,Noviembre,2016-11-30,20:00:00 hrs,Hombre,51 - 60 años,1644
2016,Noviembre,2016-11-30,20:00:00 hrs,Hombre,61 - 70 años,323
2016,Noviembre,2016-11-30,20:00:00 hrs,Hombre,71 - 80 años,24
2016,Noviembre,2016-11-30,20:00:00 hrs,Hombre,81 - 90 años,7
2016,Noviembre,2016-11-30,20:00:00 hrs,Mujer,10 - 20 años,167
2016,Noviembre,2016-11-30,20:00:00 hrs,Mujer,21 - 30 años,4395
2016,Noviembre,2016-11-30,20:00:00 hrs,Mujer,31 - 40 años,2507
2016,Noviembre,2016-11-30,20:00:00 hrs,Mujer,41 - 50 años,724
2016,Noviembre,2016-11-30,20:00:00 hrs,Mujer,51 - 60 años,448
2016,Noviembre,2016-11-30,20:00:00 hrs,Mujer,61 - 70 años,55
2016,Noviembre,2016-11-30,20:00:00 hrs,Mujer,NA,4
2016,Noviembre,2016-11-30,21:00:00 hrs,Hombre,10 - 20 años,521
2016,Noviembre,2016-11-30,21:00:00 hrs,Hombre,21 - 30 años,7952
2016,Noviembre,2016-11-30,21:00:00 hrs,Hombre,31 - 40 años,5920
2016,Noviembre,2016-11-30,21:00:00 hrs,Hombre,41 - 50 años,2348
2016,Noviembre,2016-11-30,21:00:00 hrs,Hombre,51 - 60 años,984
2016,Noviembre,2016-11-30,21:00:00 hrs,Hombre,61 - 70 años,230
2016,Noviembre,2016-11-30,21:00:00 hrs,Hombre,71 - 80 años,20
2016,Noviembre,2016-11-30,21:00:00 hrs,Hombre,81 - 90 años,3
2016,Noviembre,2016-11-30,21:00:00 hrs,Mujer,10 - 20 años,157
2016,Noviembre,2016-11-30,21:00:00 hrs,Mujer,21 - 30 años,2633
2016,Noviembre,2016-11-30,21:00:00 hrs,Mujer,31 - 40 años,1669
2016,Noviembre,2016-11-30,21:00:00 hrs,Mujer,41 - 50 años,475
2016,Noviembre,2016-11-30,21:00:00 hrs,Mujer,51 - 60 años,312
2016,Noviembre,2016-11-30,21:00:00 hrs,Mujer,61 - 70 años,47
2016,Noviembre,2016-11-30,21:00:00 hrs,Mujer,NA,1
2016,Noviembre,2016-11-30,22:00:00 hrs,Hombre,10 - 20 años,356
2016,Noviembre,2016-11-30,22:00:00 hrs,Hombre,21 - 30 años,5279
2016,Noviembre,2016-11-30,22:00:00 hrs,Hombre,31 - 40 años,3799
2016,Noviembre,2016-11-30,22:00:00 hrs,Hombre,41 - 50 años,1394
2016,Noviembre,2016-11-30,22:00:00 hrs,Hombre,51 - 60 años,641
2016,Noviembre,2016-11-30,22:00:00 hrs,Hombre,61 - 70 años,133
2016,Noviembre,2016-11-30,22:00:00 hrs,Hombre,71 - 80 años,9
2016,Noviembre,2016-11-30,22:00:00 hrs,Hombre,81 - 90 años,1
2016,Noviembre,2016-11-30,22:00:00 hrs,Mujer,10 - 20 años,81
2016,Noviembre,2016-11-30,22:00:00 hrs,Mujer,21 - 30 años,1572
2016,Noviembre,2016-11-30,22:00:00 hrs,Mujer,31 - 40 años,892
2016,Noviembre,2016-11-30,22:00:00 hrs,Mujer,41 - 50 años,273
2016,Noviembre,2016-11-30,22:00:00 hrs,Mujer,51 - 60 años,181
2016,Noviembre,2016-11-30,22:00:00 hrs,Mujer,61 - 70 años,51
2016,Noviembre,2016-11-30,23:00:00 hrs,Hombre,10 - 20 años,202
2016,Noviembre,2016-11-30,23:00:00 hrs,Hombre,21 - 30 años,2893
2016,Noviembre,2016-11-30,23:00:00 hrs,Hombre,31 - 40 años,2148
2016,Noviembre,2016-11-30,23:00:00 hrs,Hombre,41 - 50 años,713
2016,Noviembre,2016-11-30,23:00:00 hrs,Hombre,51 - 60 años,295
2016,Noviembre,2016-11-30,23:00:00 hrs,Hombre,61 - 70 años,68
2016,Noviembre,2016-11-30,23:00:00 hrs,Hombre,71 - 80 años,1
2016,Noviembre,2016-11-30,23:00:00 hrs,Mujer,10 - 20 años,70
2016,Noviembre,2016-11-30,23:00:00 hrs,Mujer,21 - 30 años,842
2016,Noviembre,2016-11-30,23:00:00 hrs,Mujer,31 - 40 años,419
2016,Noviembre,2016-11-30,23:00:00 hrs,Mujer,41 - 50 años,119
2016,Noviembre,2016-11-30,23:00:00 hrs,Mujer,51 - 60 años,83
2016,Noviembre,2016-11-30,23:00:00 hrs,Mujer,61 - 70 años,31
2016,Octubre,2016-10-31,06:00:00 hrs,Mujer,21 - 30 años,1
2016,Octubre,2016-10-31,07:00:00 hrs,Hombre,21 - 30 años,1
2016,Octubre,2016-10-31,11:00:00 hrs,Hombre,31 - 40 años,1
2016,Octubre,2016-10-31,11:00:00 hrs,Hombre,41 - 50 años,1
2016,Octubre,2016-10-31,13:00:00 hrs,Hombre,31 - 40 años,1
2016,Octubre,2016-10-31,13:00:00 hrs,Hombre,51 - 60 años,1
2016,Octubre,2016-10-31,14:00:00 hrs,Hombre,31 - 40 años,1
2016,Octubre,2016-10-31,14:00:00 hrs,Hombre,51 - 60 años,1
2016,Octubre,2016-10-31,15:00:00 hrs,Hombre,21 - 30 años,1
2016,Octubre,2016-10-31,15:00:00 hrs,Mujer,51 - 60 años,1
2016,Octubre,2016-10-31,16:00:00 hrs,Hombre,31 - 40 años,1
2016,Octubre,2016-10-31,16:00:00 hrs,Mujer,21 - 30 años,1
2016,Octubre,2016-10-31,20:00:00 hrs,Hombre,21 - 30 años,1
2016,Octubre,2016-10-31,20:00:00 hrs,Hombre,31 - 40 años,1
2016,Octubre,2016-10-31,21:00:00 hrs,Hombre,21 - 30 años,1
2016,Octubre,2016-10-31,21:00:00 hrs,Hombre,31 - 40 años,1
2016,Octubre,2016-10-31,21:00:00 hrs,Hombre,41 - 50 años,1
2016,Octubre,2016-10-31,22:00:00 hrs,Hombre,51 - 60 años,1
2016,Octubre,2016-10-31,22:00:00 hrs,Mujer,21 - 30 años,1
2016,Octubre,2016-10-31,23:00:00 hrs,Hombre,21 - 30 años,20
2016,Octubre,2016-10-31,23:00:00 hrs,Hombre,31 - 40 años,12
2016,Octubre,2016-10-31,23:00:00 hrs,Hombre,41 - 50 años,5
2016,Octubre,2016-10-31,23:00:00 hrs,Hombre,51 - 60 años,1
2016,Octubre,2016-10-31,23:00:00 hrs,Hombre,61 - 70 años,1
2016,Octubre,2016-10-31,23:00:00 hrs,Mujer,21 - 30 años,5
2016,Octubre,2016-10-31,23:00:00 hrs,Mujer,31 - 40 años,3
2016,Octubre,2016-10-31,23:00:00 hrs,Mujer,41 - 50 años,2
2016,Diciembre,2016-12-31,00:00:00 hrs,Hombre,10 - 20 años,91
2016,Diciembre,2016-12-31,00:00:00 hrs,Hombre,21 - 30 años,951
2016,Diciembre,2016-12-31,00:00:00 hrs,Hombre,31 - 40 años,765
2016,Diciembre,2016-12-31,00:00:00 hrs,Hombre,41 - 50 años,279
2016,Diciembre,2016-12-31,00:00:00 hrs,Hombre,51 - 60 años,106
2016,Diciembre,2016-12-31,00:00:00 hrs,Hombre,61 - 70 años,44
2016,Diciembre,2016-12-31,00:00:00 hrs,Hombre,NA,1
2016,Diciembre,2016-12-31,00:00:00 hrs,Mujer,10 - 20 años,18
2016,Diciembre,2016-12-31,00:00:00 hrs,Mujer,21 - 30 años,278
2016,Diciembre,2016-12-31,00:00:00 hrs,Mujer,31 - 40 años,138
2016,Diciembre,2016-12-31,00:00:00 hrs,Mujer,41 - 50 años,51
2016,Diciembre,2016-12-31,00:00:00 hrs,Mujer,51 - 60 años,44
2016,Diciembre,2016-12-31,00:00:00 hrs,Mujer,61 - 70 años,6
2016,Diciembre,2016-12-31,00:00:00 hrs,Mujer,NA,1
2016,Diciembre,2016-12-31,01:00:00 hrs,Hombre,31 - 40 años,1
2016,Diciembre,2016-12-31,05:00:00 hrs,Hombre,10 - 20 años,120
2016,Diciembre,2016-12-31,05:00:00 hrs,Hombre,21 - 30 años,709
2016,Diciembre,2016-12-31,05:00:00 hrs,Hombre,31 - 40 años,797
2016,Diciembre,2016-12-31,05:00:00 hrs,Hombre,41 - 50 años,357
2016,Diciembre,2016-12-31,05:00:00 hrs,Hombre,51 - 60 años,191
2016,Diciembre,2016-12-31,05:00:00 hrs,Hombre,61 - 70 años,77
2016,Diciembre,2016-12-31,05:00:00 hrs,Hombre,71 - 80 años,1
2016,Diciembre,2016-12-31,05:00:00 hrs,Mujer,10 - 20 años,6
2016,Diciembre,2016-12-31,05:00:00 hrs,Mujer,21 - 30 años,173
2016,Diciembre,2016-12-31,05:00:00 hrs,Mujer,31 - 40 años,169
2016,Diciembre,2016-12-31,05:00:00 hrs,Mujer,41 - 50 años,66
2016,Diciembre,2016-12-31,05:00:00 hrs,Mujer,51 - 60 años,29
2016,Diciembre,2016-12-31,05:00:00 hrs,Mujer,61 - 70 años,15
2016,Diciembre,2016-12-31,06:00:00 hrs,Hombre,10 - 20 años,274
2016,Diciembre,2016-12-31,06:00:00 hrs,Hombre,21 - 30 años,2907
2016,Diciembre,2016-12-31,06:00:00 hrs,Hombre,31 - 40 años,3234
2016,Diciembre,2016-12-31,06:00:00 hrs,Hombre,41 - 50 años,1295
2016,Diciembre,2016-12-31,06:00:00 hrs,Hombre,51 - 60 años,830
2016,Diciembre,2016-12-31,06:00:00 hrs,Hombre,61 - 70 años,219
2016,Diciembre,2016-12-31,06:00:00 hrs,Hombre,71 - 80 años,3
2016,Diciembre,2016-12-31,06:00:00 hrs,Mujer,10 - 20 años,103
2016,Diciembre,2016-12-31,06:00:00 hrs,Mujer,21 - 30 años,1215
2016,Diciembre,2016-12-31,06:00:00 hrs,Mujer,31 - 40 años,628
2016,Diciembre,2016-12-31,06:00:00 hrs,Mujer,41 - 50 años,356
2016,Diciembre,2016-12-31,06:00:00 hrs,Mujer,51 - 60 años,145
2016,Diciembre,2016-12-31,06:00:00 hrs,Mujer,61 - 70 años,48
2016,Diciembre,2016-12-31,06:00:00 hrs,Mujer,71 - 80 años,4
2016,Diciembre,2016-12-31,07:00:00 hrs,Hombre,10 - 20 años,317
2016,Diciembre,2016-12-31,07:00:00 hrs,Hombre,21 - 30 años,8620
2016,Diciembre,2016-12-31,07:00:00 hrs,Hombre,31 - 40 años,8091
2016,Diciembre,2016-12-31,07:00:00 hrs,Hombre,41 - 50 años,3762
